Id;Title;Year;Budget;UnivName;UnivZIP;State
1522649;Gordon Research Conference and Gordon Research Seminar on the Physics and Chemistry of Microfluidics: Microscale technology for advancing and translating discovery;2015;15000.0;Gordon Research Conferences;028921502;RI
1522651;Statistical Learning for High-Dimensional Stochastic Dynamical Systems;2015;196236.0;Duke University;277054010;NC
1522654;Acceleration Techniques for Lower-Order Algorithms in Nonlinear Optimization;2015;177771.0;Louisiana State University & Agricultural and Mechanical College;708032701;LA
1522656;Collaborative Research: Reduced Order Modeling of Realistic Noisy Flows;2015;143196.0;Virginia Polytechnic Institute and State University;240610001;VA
1522657;Superconvergent Hybridizable Discontinuous Galerkin and Mixed Methods for Partial Differential Equations;2015;247933.0;University of Minnesota-Twin Cities;554552070;MN
1522662;Collaborative Research: Randomized and Structure-Based Algorithms in Commutative Algebra;2015;229577.0;Illinois Institute of Technology;606163717;IL
1522663;Higher-Order Methods for Interface Problems with Non-Aligned Meshes;2015;189344.0;Worcester Polytechnic Institute;016092247;MA
1522670;Symplectic Cohomology, log Calabi-Yau Varieties, and equivariant Lagrangian Submanifolds;2014;95734.0;University of Illinois at Urbana-Champaign;618207473;IL
1522671;I-Corps: Novel Flame Base Precursors for Controlled Catalyst Structure;2015;50000.0;University of Connecticut;062691133;CT
1522672;Collaborative Research: Reduced Order Modeling of Realistic Noisy Flows;2015;111258.0;University of South Carolina at Columbia;292080001;SC
1522675;Collaborative Research: Riemann-Hilbert Problems and Riemann Surfaces: Computations and Applications;2015;161188.0;University of California-San Diego;920930621;CA
1522677;Collaborative Research: Riemann-Hilbert Problems and Riemann Surfaces: Computations and Applications;2015;137878.0;University of Washington;981950001;WA
1522687;Stable, Efficient, Adaptive Algorithms for Approximation and Integration;2015;176447.0;Illinois Institute of Technology;606163717;IL
1522693;CPS: Breakthrough: Understanding Sub-Second Instabilities in a Global Cyber-Physical System;2016;472173.0;University of Miami;331462926;FL
1522697;Advanced Eigensolvers for Science and Engineering Applications;2015;249590.0;University of California-Davis;956186134;CA
1522699;Workshop: Bridging Neuroscience and Learning;2015;20761.0;University of Maryland College Park;207425141;MD
1522705;Travel and Registration Support for Computer Aided Verification 2015;2015;10000.0;Carnegie-Mellon University;152133815;PA
1522707;A Posteriori Error Estimation through Duality and Some Other Topics;2015;152775.0;Purdue University;479072114;IN
1522717;Exploring the WIMP Parameter Space Above and Below the Neutrino Floor;2014;119258.0;Texas A&M University Main Campus;778454375;TX
1522734;Phase transitions in porous media across multiple scales;2015;252125.0;Oregon State University;973318507;OR
1522736;Domain Decomposition Methods: Algorithms and Theory;2015;200000.0;New York University;100121019;NY
1522737;Collaborative Research: Computation of instantons in complex nonlinear systems;2016;99554.0;CUNY College of Staten Island;103146609;NY
1522744;Investigating the Health and Wellbeing of Alaska Native Elderly in Northwest Alaska through Community Participatory Based Research Methods;2016;490739.0;University of Washington;981950001;WA
1522745;Planning the Future of Big Data R&D;2015;83224.0;Georgetown University;200571789;DC
1522747;Algorithms for Nonlinear Nonconvex Optimization under Uncertainty;2015;210000.0;Northwestern University;602013149;IL
1522751;Fast and Scalable Multigrid Methods for Hypergraph Partitioning Problems;2015;180000.0;Clemson University;296340001;SC
1522760;Algorithms for Inverse Problems that Exploit Kronecker Product and Tensor Structures;2015;299933.0;Emory University;303224250;GA
1522765;Collaborative Research: Random Dynamics on Networks;2015;161834.0;North Carolina State University;276957514;NC
1522767;Collaborative Research: Computation of instantons in complex nonlinear systems.;2016;100000.0;New York University;100121019;NY
1522768;Novel Ideas and Analysis for Interface and Fluid-Structure Interaction Problems and Applications;2015;250000.0;North Carolina State University;276957514;NC
1522775;Collaborative Research: Modeling and Simulation of the Growth of Graphene Multilayers and Heterostructures;2015;214847.0;University of California-Irvine;926173213;CA
1522777;A High Order Discontinuous Galerkin Multi-Scale Approach for Kinetic-Hydrodynamic Simulations;2015;235826.0;University of Houston;772042015;TX
1522781;I-Corps: An Outsourced and Completely Private Social Network: You&Me;2015;50000.0;Missouri University of Science and Technology;654096506;MO
1522782;Theory, Modeling and Computation of Chemical Enhanced Oil Recovery;2015;144005.0;Texas A&M University Main Campus;778454375;TX
1522783;Extreme Gravity Workshop to be held at Montana State University; August 20-22, 2015.;2015;5000.0;Montana State University;597172470;MT
1522785;PSE2015/ESCAPE25;2015;36000.0;Auburn University;368490001;AL
1522786;A Non-Convex Approach for Signal and Image Processing;2015;176630.0;University of Texas at Dallas;750803021;TX
1522791;Workshop: US-China Collaborative Research on Microbial Extracellular Electron Transfer;2015;50000.0;Washington State University;991641060;WA
1522792;Multiscale Computations of Time Dependent Highly Oscillatory Systems;2015;190919.0;University of Texas at Austin;787121532;TX
1522798;Numerical Solution of Constrained Optimization Problems Governed by Partial Differential Equations with Uncertain Parameters;2015;138865.0;William Marsh Rice University;770051827;TX
1522799;Collaborative Research:  Random Dynamics on Networks;2015;162425.0;University of California-San Diego;920930621;CA
1522813;Georgia Algebraic Geometry Symposium;2015;28013.0;University of Georgia Research Foundation Inc;306021589;GA
1522826;I-Corps: Intensified Algebra Urban Scale-up Project;2015;50000.0;University of Illinois at Chicago;606124305;IL
1522828;Interactions between p-adic arithmetic geometry and commutative algebra;2014;38394.0;University of Michigan Ann Arbor;481091274;MI
1522829;Exploring the Linkages among Mid-Latitude Dynamics, Clouds, and Climate Sensitivity;2015;298314.0;University of Virginia Main Campus;229044195;VA
1522830;Continued Operation of COSMIC GPS Radio Occultation Constellation in Support of Research Applications in Atmospheric Sciences;2015;5600000.0;University Corporation For Atmospheric Res;803012252;CO
1522834;Student Travel Support for the 13th USENIX File and Storage Technologies conference (FASTI 2015);2015;20000.0;SUNY at Stony Brook;117940001;NY
1522836;Collaborative Research: Using Field Experiments to Understand Household Barriers to Energy Efficiency in Alaska;2016;214786.0;University of Alaska Fairbanks Campus;997757880;AK
1522840;Collaborative Research:   Climate Change Impacts on Regional Wind Climates;2014;39784.0;Cornell University;148502820;NY
1522841;CAREER:  Inertial Two-Phase Gas-Liquid Droplet Microflows;2014;188483.0;Northeastern University;021155005;MA
1522842;Student Travel Awards for the IEEE Symposium on Security and Privacy;2015;20000.0;University of Texas at Dallas;750803021;TX
1522847;EDU: Developing a Software Artifact Repository for Software Assurance Education;2015;300000.0;Boise State University;837250001;ID
1522850;Classical and quantum hyperbolic geometry and topology;2015;40000.0;University of California-Los Angeles;900951406;CA
1522851;Doctoral Dissertation Improvement Grant: Examining Social Networks And Communties Of Resistance To New Religious Movements;2015;7248.0;University of Arizona;857194824;AZ
1522853;NRI-Large: Collaborative Research: Multilateral Manipulation by Human-Robot Collaborative Systems;2014;511045.0;University of California-Los Angeles;900951406;CA
1522865;EAGER: RUI: Functional Characterization of Micro RNAs and their Role in the Cellular Stress Response of Polar Fish;2015;99972.0;Sonoma State University;949283609;CA
1522869;Analysis of nematic liquid crystal flows, high dimensional phase-transition, conserved geometric motion, and L-infinity variational problems;2014;147174.0;Purdue University;479072114;IN
1522876;Collaborative Research: Using field experiments to understand household barriers to energy efficiency in Alaska;2016;123161.0;Texas A&M University Main Campus;778454375;TX
1522877;3D-Printed Porous Structure and Polymer Infiltration for Fabrication of Functionally Gradient Material with Complex Shape;2015;312495.0;Texas A&M Engineering Experiment Station;778454645;TX
1522882;III: Student Travel Fellowships for Special Interest Group of Management of Data (SIGMOD) 2015;2015;24990.0;University of Minnesota-Twin Cities;554552070;MN
1522883;EDU:Collaborative: VACCS - Visualization and Analysis for C Code Security;2016;177575.0;Western Michigan University;490085200;MI
1522904;NRI: Collaborative Research: RobotSLANG: Simultaneous Localization, Mapping, and Language Acquisition;2015;649999.0;University of Michigan Ann Arbor;481091274;MI
1522906;Collaborative Research: Observational and Modeling Studies of Overshooting Convection and Stratosphere-Troposphere Exchange;2015;197539.0;Texas A&M University Main Campus;778454375;TX
1522910;Collaborative Research: Observational and Modeling Studies of Overshooting Convection and Stratosphere-Troposphere Exchange;2015;240798.0;University of Oklahoma Norman Campus;730199705;OK
1522921;EXP: Advancing Early STEM Learning through Haptic Feedback Displays;2015;547881.0;Northwestern University;602013149;IL
1522924;Workshop on Computational Modeling for Individual and Organizational Science;2015;49929.0;Ohio University;457012979;OH
1522926;SusChEM: Geochemical and Mineralogical Constraints on the Genesis of Country Rock-hosted Massive Sulfide Mineralization Associated with Mafic Rock-related Cu-Ni-PGE Deposits;2015;379979.0;Indiana University;474013654;IN
1522927;CAREER: Magnetocaloric Effect in Metallic Nanostructures;2014;133847.0;Rochester Institute of Tech;146235603;NY
1522933;CAREER: Novel Nonlinear and Quantum Multimode Optical Fiber and Waveguide Devices;2015;346949.0;University of New Mexico;871310001;NM
1522939;EAGER: Collaborative Research: Chilean Coastal Orographic Precipitation Experiment pilot project (CCOPE-2015);2015;84075.0;SUNY at Albany;122220100;NY
1522940;Collaborative NSF Sessions at the ASEE Annual Conference;2015;100000.0;University of Alabama at Birmingham;352940001;AL
1522945;EXP: Promoting Learning through Annotation of Embodiment (PLAE);2015;554030.0;Indiana University;474013654;IN
1522954;NRI: Collaborative Research: RobotSLANG: Simultaneous Localization, Mapping, and Language Acquisition;2015;650000.0;Purdue University;479072114;IN
1522955;RAPID GOALI: Chemical Contamination and Remediation of Plastic Drinking Water Infrastructure during the West Virginia American Water Drinking Contamination Incident;2014;44440.0;Purdue University;479072114;IN
1522957;Towards a Safer and Greener Indoor Environment: Chemical Liberation from Polyethylene Plumbing Pipes;2014;234744.0;Purdue University;479072114;IN
1522969;Clifford Lectures on Algebraic Groups: Structure and Actions;2015;12000.0;Tulane University;701185698;LA
1522972;Collaborative Research: An examination of human social and cultural adaptation through archaeological and paleoclimate data from the Aleutian Islands;2016;102825.0;Trustees of Boston University;022151300;MA
1522977;Collaborative Research: The Initial Peopling and Settlement of Eastern Newfoundland;2016;65198.0;Eastern Illinois University;619203099;IL
1522981;Conference:  Manifolds and Groups: Towers of Covers; September 7th - September 12th, 2015, Ventotene, Italy;2015;42000.0;Northwestern University;602013149;IL
1522987;Student Travel Support for the INFOCOM 2015 Conference;2015;25000.0;Utah State University;843221415;UT
1522990;EXP: Understanding Computational Thinking Process and Practices in Open-Ended Programming Environments;2015;608024.0;SRI International;940253493;CA
1522993;2015 Nuclear Chemistry GRC/GRS - 2015 Gordon Research Conference on Nuclear Chemistry New London, New Hampshire, May 31 - June 5, 2015;2015;10000.0;Gordon Research Conferences;028921502;RI
